150,서울역(1),내부,승강기)엘리베이터 내부#1,B2-B1,섬식(상) 5-1,시청역방향 열차 5-1 플렛폼,사용가능
420,혜화,내부,승강기)엘리베이터 내부#2,B2-B1,하행 3-4,동대문역 방향 열차 3-4번 플렛폼,사용가능
421,동대문(4),내부,승강기)엘리베이터 내부#1,B4-B1,승강장,혜화역 방향 열차 6-2번 플렛폼,사용가능
422,동대문역사문화공원(4),내부,승강기)엘리베이터 내부#1,B3-B1,승강장,동대문역 방향 열차 4-4번 플렛폼,사용가능
423,충무로(4),내부,승강기)엘리베이터 내부#1,B3-B1,상행 8-1,동대문역사문화공원역 방향 열차 8-1번 플렛폼,사용가능
423,충무로(4),내부,승강기)엘리베이터 내부#2,B3-B1,하행 3-3,명동역 방향 열차 3-3번 플렛폼,사용가능
423,충무로(4),내부,승강기)엘리베이터 내부#3,B4-B2,내부,상세정보 없음,사용가능
424,명동,내부,승강기)엘리베이터 내부#1,B4-B1,내부,상세정보 없음,사용가능
425,회현,내부,승강기)엘리베이터 내부#1,B4-B2-B1,승강장,명동역 방향 열차 10-1번 플렛폼,사용가능
426,서울역(4),내부,승강기)엘리베이터 내부#1,B2-B1,승강장,회현역 방향 열차 9-2번 플렛폼,사용가능
427,숙대입구,내부,승강기)엘리베이터 내부#1,B2-B1,상행 8-1,서울역 방향 열차 8-1번 플렛폼,보수중
427,숙대입구,내부,승강기)엘리베이터 내부#2,B2-B1,하행 3-3,삼각지역 방향 열차 3-3번 플렛폼,사용가능
428,삼각지(4),내부,승강기)엘리베이터 내부#1,B2-B1,상행 4-3,숙대입구역 방향 열차 4-3번 플렛폼,사용가능
428,삼각지(4),내부,승강기)엘리베이터 내부#2,B2-B1,하행 7-2,신용산역 방향 열차 7-2번 플렛폼,사용가능
429,신용산,내부,승강기)엘리베이터 내부#1,B1-B2,상행 8-2,삼각지역 방향 열차 8-2번 플렛폼,사용가능
429,신용산,내부,승강기)엘리베이터 내부#2,B1-B2,하행 3-2,이촌역 방향 열차 3-2번 플렛폼,사용가능
430,이촌(4),내부,승강기)엘리베이터 내부#1,B2-B1,상행 8-1,신용산역 방향 열차 8-1번 플렛폼,사용가능
430,이촌(4),내부,승강기)엘리베이터 내부#2,B2-B1,하행 3-3,동작역 방향 열차 3-3번 플렛폼,사용가능
430,이촌(4),내부,승강기)엘리베이터 내부#3,B1-F1,경의환승,상세정보 없음,사용가능
431,동작(4),내부,승강기)엘리베이터 내부#1,F2-F3,상행 7-4,이촌역 방향 열차 7-4번 플렛폼,사용가능
431,동작(4),내부,승강기)엘리베이터 내부#2,F1-F2-F3,하행 4-4,총신대입구(이수)역 방향 열차 4-4번 플렛폼,사용가능
432,총신대입구(4),내부,승강기)엘리베이터 내부#1,B2-B1,상행 7-3,동작역 방향 열차 7-3번 플렛폼,사용가능
432,총신대입구(4),내부,승강기)엘리베이터 내부#2,B2-B1,하행 8-3,사당역 방향 열차 8-3번 플렛폼,사용가능
433,사당(4),내부,승강기)엘리베이터 내부#1,B3-B1 (지하 3층),섬식(상) 9-2,총신대입구(이수)역 방향 열차 9-2번 플렛폼,사용가능
433,사당(4),내부,승강기)엘리베이터 내부#1,B1-F1 (지하 1층),9-10번 출입구 사이,총신대입구(이수)역 방향 열차 9-2번 플렛폼,사용가능
434,남태령,내부,승강기)엘리베이터 내부#1,B3-B2,승강장,상세정보 없음,보수중
434,남태령,내부,승강기)엘리베이터 내부#2,B2-B1,내부,상세정보 없음,사용가능
2511,방화,내부,승강기)엘리베이터 1,B1-B2,내부,상세정보 없음,사용가능
2511,방화,내부,승강기)엘리베이터 2,B1-B2,내부,개화산역 방향 열차 5-4번 플렛폼,사용가능
2513,김포공항(5),내부,승강기)엘리베이터 1,B2-B3,내부,송정역 방향 열차 3-2번 플렛폼,사용가능
2513,김포공항(5),내부,승강기)엘리베이터 2,B2-B3,내부,개화산역 방향 열차 6-2번 플렛폼,사용가능
2514,송정,내부,승강기)엘리베이터 1,B2-B3,내부,김포공항역 방향 열차 4-4번 플렛폼,사용가능
2514,송정,내부,승강기)엘리베이터 2,B2-B3,내부,마곡역 방향 열차 4-4번 플렛폼,사용가능
2515,마곡,내부,승강기)엘리베이터 1,B1-B2,내부,발산역 방향 열차 5-1번 플렛폼,사용가능
2515,마곡,내부,승강기)엘리베이터 2,B1-B2,내부,송정역 방향 열차 5-1번 플렛폼,사용가능
2516,발산,내부,승강기)엘리베이터 1,B1-B2,내부,상세정보 없음,사용가능
2516,발산,내부,승강기)엘리베이터 2,B1-B2,내부,상세정보 없음,보수중
2517,우장산,내부,승강기)엘리베이터 1,B1-B2,내부,발산역 방향 열차 4-2번 플렛폼,사용가능
2517,우장산,내부,승강기)엘리베이터 2,B1-B2,내부,화곡역 방향 열차 5-3번 플렛폼,사용가능
2518,화곡,내부,승강기)엘리베이터 1,B1-B2,내부,까치산역 방향 열차 4-3번 플렛폼,사용가능
2518,화곡,내부,승강기)엘리베이터 1,B1-B2,내부,우장산역 방향 열차 5-2번 플렛폼,사용가능
2519,까치산(5),내부,승강기)엘리베이터 1,B1-B4,내부,상세정보 없음,사용가능
2519,까치산(5),내부,승강기)엘리베이터 2,B1-F1,외부,상세정보 없음,사용가능
2520,신정,내부,승강기)엘리베이터 1,B2-B3,내부,까치산역 방향 열차 8-2번 플렛폼,보수중
2520,신정,내부,승강기)엘리베이터 2,B2-B3,내부,목동역 방향 열차 1-4번 플렛폼,보수중
2521,목동,내부,승강기)엘리베이터 1,B1-B2,내부,신정역 방향 열차 5-1번 플렛폼,사용가능
2521,목동,내부,승강기)엘리베이터 2,B1-B2,내부,오목교역 방향 열차 4-4번 플렛폼,보수중
2522,오목교,내부,승강기)엘리베이터 1,B1-B3,내부,양평역 방향 열차 2-4번 플렛폼,점검중
2522,오목교,내부,승강기)엘리베이터 2,B1-B3,내부,목동역 방향 열차 7-1번 플렛폼,점검중
2523,양평(5),내부,승강기)엘리베이터 1,B1-B5,내부,영등포구청역 방향 열차 6-2번 플렛폼,보수중
2523,양평(5),내부,승강기)엘리베이터 2,B4-B5,내부,오목교역 방향 열차 3-3번 플렛폼,사용가능
2524,영등포구청(5),내부,승강기)엘리베이터 1,F1-B5,외부,상세정보 없음,사용가능
2524,영등포구청(5),내부,승강기)엘리베이터 2,B4-B5,내부,상세정보 없음,사용가능
2524,영등포구청(5),내부,승강기)엘리베이터 3,B4-B5,내부,영등포시장역 방향 열차 6-1번 플렛폼,사용가능
2524,영등포구청(5),내부,승강기)엘리베이터 4,B4-B5,내부,양평역 방향 열차 6-4번 플렛폼,사용가능
2525,영등포시장,내부,승강기)엘리베이터 1,B5-B6,내부,신길역 방향 열차 5-2번 플렛폼,사용가능
2525,영등포시장,내부,승강기)엘리베이터 2,B1-B6,내부,영등포구청역 방향 열차 4-3번 플렛폼,사용가능
2526,신길(5),내부,승강기)엘리베이터 1,B4-B3,내부,상세정보 없음,사용가능
2526,신길(5),내부,승강기)엘리베이터 2,B4-B3,내부,상세정보 없음,사용가능
2526,신길(5),내부,승강기)엘리베이터 4,B4-B3,내부,상세정보 없음,사용가능
2526,신길(5),내부,승강기)엘리베이터 5,B4-B3,내부,여의도역 방향 열차 4-2번 플렛폼,사용가능
2526,신길(5),내부,승강기)엘리베이터 6,B3-B1,내부,영등포시장역 방향 열차 5-3번 플렛폼,사용가능
2527,여의도(5),내부,승강기)엘리베이터 1,B1-B4,내부,여의나루역 방향 열차 5-4번 플렛폼,사용가능
2527,여의도(5),내부,승강기)엘리베이터 2,B1-B4,내부,여의나루역 방향 열차 4-1번 플렛폼,사용가능
2527,여의도(5),내부,승강기)엘리베이터 1,B1-B4,내부,신길역 방향 열차 5-4번 플렛폼,사용가능
2527,여의도(5),내부,승강기)엘리베이터 2,B1-B4,내부,신길역 방향 열차 4-1번 플렛폼,사용가능
2528,여의나루,내부,승강기)엘리베이터 1,B1-B5,내부,상세정보 없음,사용가능
2528,여의나루,내부,승강기)엘리베이터 2,BM1-B1,내부,여의도역 방향 열차 6-1번 플렛폼,사용가능
2529,마포,내부,승강기)엘리베이터 1,B1-B5,내부,공덕역 방향 열차 4-4번 플렛폼,사용가능
2529,마포,내부,승강기)엘리베이터 1,B1-B5,내부,여의나루역 방향 열차 5-1번 플렛폼,사용가능
2530,공덕(5),내부,승강기)엘리베이터 1,B1-B3,내부,애오개역 방향 열차 8-4번 플렛폼,사용가능
2530,공덕(5),내부,승강기)엘리베이터 1,B1-B3,내부,마포역 방향 열차 1-1번 플렛폼,사용가능
2531,애오개,내부,승강기)엘리베이터 1,B3-B4,내부,상세정보 없음,사용가능
2531,애오개,내부,승강기)엘리베이터 2,B3-B4,내부,충정로역 방향 열차 5-1번 플렛폼,사용가능
2531,애오개,내부,승강기)엘리베이터 3,B1-B3,내부,공덕역 방향 열차 4-4번 플렛폼,사용가능
2532,충정로(5),내부,승강기)엘리베이터 1,B1-B5,내부,서대문역 방향 열차 6-1번 플렛폼,사용가능
2533,서대문,내부,승강기)엘리베이터 1,B1-B4,내부,충정로역 방향 열차 3-3번 플렛폼,사용가능
2533,서대문,내부,승강기)엘리베이터 1,B1-B4,내부,광화문역 방향 열차 6-3번 플렛폼,사용가능
2534,광화문,내부,승강기)엘리베이터 2,B2-B4,내부,상세정보 없음,사용가능
2535,종로3가(5),내부,승강기)엘리베이터 1,B1-B4,내부,을지로4가역 방향 열차 1-1번 플렛폼,사용가능
2535,종로3가(5),내부,승강기)엘리베이터 1,B1-B4,내부,광화문역 방향 열차 8-4번 플렛폼,사용가능
2536,을지로4가(5),내부,승강기)엘리베이터 1,B1-B5,내부,동대문역사문화공원역 방향 열차 1-1번 플렛폼,사용가능
2536,을지로4가(5),내부,승강기)엘리베이터 1,B1-B5,내부,종로3가역 방향 열차 8-4번 플렛폼,사용가능
2537,동대문역사문화공원(5),내부,승강기)엘리베이터 1,B1-B4,내부,을지로4가역 방향 열차 8-4번 플렛폼,보수중
2537,동대문역사문화공원(5),내부,승강기)엘리베이터 2,B1-B5,내부,청구역 방향 열차 1-1번 플렛폼,사용가능
2539,신금호,내부,승강기)엘리베이터 1,B2-B8,내부,행당역 방향 열차 8-4번 플렛폼,사용가능
2539,신금호,내부,승강기)엘리베이터 2,B2-B8,내부,청구역 방향 열차 1-2번 플렛폼,사용가능
2540,행당,내부,승강기)엘리베이터 1,B3-B5,내부,왕십리역 방향 열차 5-1번 플렛폼,사용가능
2540,행당,내부,승강기)엘리베이터 2,B4-B5,내부,신금호역 방향 열차 4-4번 플렛폼,사용가능
2541,왕십리(5),내부,승강기)엘리베이터 1,F1-B4,외부,상세정보 없음,사용가능
2541,왕십리(5),내부,승강기)엘리베이터 2,B4-B5,내부,마장역 방향 열차 6-2번 플렛폼,사용가능
2541,왕십리(5),내부,승강기)엘리베이터 3,B4-B5,내부,행당역 방향 열차 3-3번 플렛폼,사용가능
2542,마장,내부,승강기)엘리베이터 1,B2-B3,내부,답십리역 방향 열차 5-1번 플렛폼,사용가능
2542,마장,내부,승강기)엘리베이터 2,B2-B3,내부,왕십리역 방향 열차 4-4번 플렛폼,사용가능
2543,답십리,내부,승강기)엘리베이터 1,B2-B3,내부,장한평역 방향 열차 4-4번 플렛폼,사용가능
2543,답십리,내부,승강기)엘리베이터 2,B2-B3,내부,마장역 방향 열차 4-4번 플렛폼,사용가능
2544,장한평,내부,승강기)엘리베이터 1,B2-B3,내부,답십리역 방향 열차 4-3번 플렛폼,사용가능
2545,군자(5),내부,승강기)엘리베이터 1,B1-B2-B3,내부,아차산역 방향 열차 5-2번 플렛폼,사용가능
2545,군자(5),내부,승강기)엘리베이터 2,B1-B2-B3,내부,아차산역 방향 열차 3-4번 플렛폼,사용가능
2545,군자(5),내부,승강기)엘리베이터 1,B1-B2-B3,내부,장한평역 방향 열차 5-3번 플렛폼,사용가능
2545,군자(5),내부,승강기)엘리베이터 2,B1-B2-B3,내부,장한평역 방향 열차 4-2번 플렛폼,사용가능
2546,아차산,내부,승강기)엘리베이터 1,B1-B3,내부,광나루역 방향 열차 3-3번 플렛폼,사용가능
2546,아차산,내부,승강기)엘리베이터 2,B1-B3,내부,군자역 방향 열차 6-2번 플렛폼,사용가능
2547,광나루,내부,승강기)엘리베이터 1,B2-B3,내부,아차산역 방향 열차 5-1번 플렛폼,사용가능
2547,광나루,내부,승강기)엘리베이터 2,B2-B3,내부,천호역 방향 열차 4-4번 플렛폼,사용가능
2548,천호(5),내부,승강기)엘리베이터 2,B1-B3,내부,상세정보 없음,사용가능
2548,천호(5),내부,승강기)엘리베이터 3,B2-B3,내부,강동역 방향 열차 3-4번 플렛폼,사용가능
2548,천호(5),내부,승강기)엘리베이터 4,B2-B3,내부,광나루역 방향 열차 4-4번 플렛폼,사용가능
2549,강동,내부,승강기)엘리베이터 1,B3-B4,내부,상세정보 없음,사용가능
2550,길동,내부,승강기)엘리베이터 1,B2-B3,내부,상세정보 없음,사용가능
2550,길동,내부,승강기)엘리베이터 2,B2-B3,내부,굽은다리역 방향 열차 4-4번 플렛폼,사용가능
2550,길동,내부,승강기)엘리베이터 3,B1-BM2,내부,강동역 방향 열차 5-1번 플렛폼,보수중
2551,굽은다리,내부,승강기)엘리베이터 1,B1-B2,내부,명일역 방향 열차 3-2번 플렛폼,사용가능
2551,굽은다리,내부,승강기)엘리베이터 2,B1-B2,내부,길동역 방향 열차 6-3번 플렛폼,사용가능
2552,명일,내부,승강기)엘리베이터 1,B1-B2,내부,굽은다리역 방향 열차 5-2번 플렛폼,사용가능
2552,명일,내부,승강기)엘리베이터 2,B1-B2,내부,고덕역 방향 열차 4-3번 플렛폼,보수중
2553,고덕,내부,승강기)엘리베이터 1,B1-B2,내부,상일동역 방향 열차 6-1번 플렛폼,사용가능
2553,고덕,내부,승강기)엘리베이터 2,B1-B2,내부,명일역 방향 열차 4-1번 플렛폼,사용가능
2555,둔촌동,내부,승강기)엘리베이터 1,B1-B2,내부,올림픽공원역 방향 열차 5-1번 플렛폼,사용가능
2555,둔촌동,내부,승강기)엘리베이터 2,B1-B2,내부,강동역 방향 열차 5-1번 플렛폼,사용가능
2556,올림픽공원(5),내부,승강기)엘리베이터 1,B2-B3,내부,방이역 방향 열차 6-3번 플렛폼,사용가능
2556,올림픽공원(5),내부,승강기)엘리베이터 2,B2-B3,내부,둔촌동역 방향 열차 3-2번 플렛폼,사용가능
2557,방이,내부,승강기)엘리베이터 1,B1-B2,내부,오금역 방향 열차 5-1번 플렛폼,보수중
2557,방이,내부,승강기)엘리베이터 2,B1-B2,내부,올림픽공원역 방향 열차 5-1번 플렛폼,사용가능
2558,오금(5),내부,승강기)엘리베이터 1,B1-B2,내부,상세정보 없음,사용가능
2558,오금(5),내부,승강기)엘리베이터 2,B1-B2,내부,상세정보 없음,사용가능
2558,오금(5),내부,승강기)엘리베이터 3,B2-B3,내부,개롱역 방향 열차 5-1번 플렛폼,사용가능
2558,오금(5),내부,승강기)엘리베이터 4,B2-B3,내부,방이역 방향 열차 4-4번 플렛폼,사용가능
2559,개롱,내부,승강기)엘리베이터 1,B1-B2,내부,상세정보 없음,사용가능
2559,개롱,내부,승강기)엘리베이터 2,B1-B2,내부,상세정보 없음,사용가능
2560,거여,내부,승강기)엘리베이터 1,B1-B2,내부,마천역 방향 열차 3-2번 플렛폼,사용가능
2560,거여,내부,승강기)엘리베이터 2,B1-B2,내부,개롱역 방향 열차 6-2번 플렛폼,사용가능
2561,마천,내부,승강기)엘리베이터 1,B1-B4,내부,상세정보 없음,사용가능
2561,마천,내부,승강기)엘리베이터 2,B1-B4,내부,상세정보 없음,사용가능
2562,강일,내부,승강기)엘리베이터 1,B3-B2,내부,상세정보 없음,사용가능
2562,강일,내부,승강기)엘리베이터 2,B3-B2,내부,상세정보 없음,사용가능
2562,강일,내부,승강기)엘리베이터 3,B3-B1,내부,상세정보 없음,사용가능
2562,강일,내부,승강기)엘리베이터 4,B3-B1,내부,상세정보 없음,사용가능
2563,미사,내부,승강기)엘리베이터 1,B2-B1,내부,상세정보 없음,사용가능
2563,미사,내부,승강기)엘리베이터 2,B2-B1,내부,상세정보 없음,사용가능
2564,하남풍산,내부,승강기)엘리베이터 1,B2-B1,내부,상세정보 없음,사용가능
2564,하남풍산,내부,승강기)엘리베이터 2,B2-B1,내부,상세정보 없음,사용가능
2565,하남시청,내부,승강기)엘리베이터 1,B3-B2,내부,상세정보 없음,사용가능
2565,하남시청,내부,승강기)엘리베이터 2,B3-B2,내부,상세정보 없음,사용가능
2566,하남검단산,내부,승강기)엘리베이터 1,B3-B1,내부,상세정보 없음,사용가능
2566,하남검단산,내부,승강기)엘리베이터 2,B3-B1,내부,상세정보 없음,보수중
2611,응암,내부,승강기)엘리베이터 1,B1-B2,내부,새절역 방향 열차 4-2번 플렛폼,사용가능
2612,역촌,내부,승강기)엘리베이터 1,B1-B4,내부,불광역 방향 열차 4-1번 플렛폼,사용가능
2613,불광(6),내부,승강기)엘리베이터 1,B1-B4,내부,독바위역 방향 열차 5-2번 플렛폼,사용가능
2613,불광(6),내부,승강기)엘리베이터 2,B1-B4,내부,독바위역 방향 열차 4-1번 플렛폼,사용가능
2614,독바위,내부,승강기)엘리베이터 1,B1-B6,내부,연신내역 방향 열차 3-1번 플렛폼,사용가능
2615,연신내(6),내부,승강기)엘리베이터 1,B1-B5,내부,구산역 방향 열차 6-1번 플렛폼,사용가능
2617,새절,내부,승강기)엘리베이터 1,B1-B2,내부,응암역 방향 열차 4-4번 플렛폼,사용가능
2618,증산,내부,승강기)엘리베이터 1,B1-B2,내부,디지털미디어시티역 방향 열차 4-3번 플렛폼,사용가능
2618,증산,내부,승강기)엘리베이터 2,B1-B2,내부,새철역 방향 열차 5-1번 플렛폼,사용가능
2619,디지털미디어시티(6),내부,승강기)엘리베이터 1,B1-B2,내부,월드컵경기장역 방향 열차 8-4번 플렛폼,사용가능
2619,디지털미디어시티(6),내부,승강기)엘리베이터 2,B1-B2,내부,월드컵경기장역 방향 열차 7-2번 플렛폼,사용가능
2619,디지털미디어시티(6),내부,승강기)엘리베이터 1,B1-B2,내부,증산역 방향 열차 3-4번 플렛폼,사용가능
2619,디지털미디어시티(6),내부,승강기)엘리베이터 2,B1-B2,내부,증산역 방향 열차 1-1번 플렛폼,사용가능
2620,월드컵경기장(6),내부,승강기)엘리베이터 1,B2-B3,내부,마포구청역 방향 열차 4-4번 플렛폼,사용가능
2620,월드컵경기장(6),내부,승강기)엘리베이터 2,B2-B3,내부,디지털미디어시티역 방향 열차 4-4번 플렛폼,사용가능
2621,마포구청,내부,승강기)엘리베이터 1,B2-B3,내부,망원역 방향 열차 8-4번 플렛폼,사용가능
2621,마포구청,내부,승강기)엘리베이터 2,B2-B3,내부,월드컵경기장역 방향 열차 1-1번 플렛폼,사용가능
2622,망원,내부,승강기)엘리베이터 1,B1-B2,내부,합정역 방향 열차 4-4번 플렛폼,사용가능
2622,망원,내부,승강기)엘리베이터 1,B1-B2,내부,마포구청역 방향 열차 5-1번 플렛폼,사용가능
2623,합정(6),내부,승강기)엘리베이터 1,B1-B4,내부,상수역 방향 열차 6-2번 플렛폼,사용가능
2623,합정(6),내부,승강기)엘리베이터 2,B3-B4,내부,망원역 방향 열차 4-2번 플렛폼,사용가능
2624,상수,내부,승강기)엘리베이터 1,B2-B3,내부,상세정보 없음,사용가능
2624,상수,내부,승강기)엘리베이터 2,F1-B1,내부,광흥창역 방향 열차 4-4번 플렛폼,점검중
2624,상수,내부,승강기)엘리베이터 3,B2-B1,내부,합정역 방향 열차 4-4번 플렛폼,점검중
2625,광흥창,내부,승강기)엘리베이터 2,B2-B3,내부,대흥역 방향 열차 8-3번 플렛폼,사용가능
2625,광흥창,내부,승강기)엘리베이터 2,B2-B3,내부,상수역 방향 열차 1-2번 플렛폼,사용가능
2626,대흥,내부,승강기)엘리베이터 1,B2-B3,내부,상세정보 없음,사용가능
2626,대흥,내부,승강기)엘리베이터 2,B1-B2,내부,광흥창역 방향 열차 4-4번 플렛폼,사용가능
2627,공덕(6),내부,승강기)엘리베이터 1,B1-B2,내부,효창공원앞역 방향 열차 8-4번 플렛폼,사용가능
2627,공덕(6),내부,승강기)엘리베이터 1,B1-B2,내부,효창공원앞역 방향 열차 8-2번 플렛폼,사용가능
2627,공덕(6),내부,승강기)엘리베이터 2,B1-B2,내부,효창공원앞역 방향 열차 4-4번 플렛폼,사용가능
2627,공덕(6),내부,승강기)엘리베이터 4,B2-B3,내부,대흥역 방향 열차 4-4번 플렛폼,사용가능
2627,공덕(6),내부,승강기)엘리베이터 5,B2-B3,내부,대흥역 방향 열차 1-3번 플렛폼,사용가능
2628,효창공원앞(6),내부,승강기)엘리베이터 1,B2-B3,내부,삼각지역 방향 열차 4-2번 플렛폼,사용가능
2628,효창공원앞(6),내부,승강기)엘리베이터 2,B1-B2,내부,공덕역 방향 열차 5-3번 플렛폼,사용가능
2629,삼각지(6),내부,승강기)엘리베이터 1,B3-B4,내부,상세정보 없음,사용가능
2629,삼각지(6),내부,승강기)엘리베이터 2,B3-B4,내부,녹사평역 방향 열차 8-4번 플렛폼,사용가능
2629,삼각지(6),내부,승강기)엘리베이터 5,B3-B4,내부,효창공원앞역 방향 열차 1-1번 플렛폼,사용가능
2630,녹사평,내부,승강기)엘리베이터 1,B4-B5,내부,이태원역 방향 열차 5-1번 플렛폼,사용가능
2630,녹사평,내부,승강기)엘리베이터 2,B2-B4,내부,삼각지역 방향 열차 4-3번 플렛폼,사용가능
2631,이태원,내부,승강기)엘리베이터 1,B1-B5,내부,한강진역 방향 열차 6-3번 플렛폼,사용가능
2631,이태원,내부,승강기)엘리베이터 1,B1-B5,내부,녹사평역 방향 열차 3-1번 플렛폼,사용가능
2632,한강진,내부,승강기)엘리베이터 1,B3-B4,내부,버티고개역 방향 열차 4-2번 플렛폼,사용가능
2632,한강진,내부,승강기)엘리베이터 2,B1-B4,내부,이태원역 방향 열차 5-2번 플렛폼,사용가능
2633,버티고개,내부,승강기)엘리베이터 1,B3-B4,내부,상세정보 없음,사용가능
2633,버티고개,내부,승강기)엘리베이터 2,B3-B4,내부,상세정보 없음,사용가능
2633,버티고개,내부,승강기)엘리베이터 3,B2-B3,내부,약수역 방향 열차 5-3번 플렛폼,사용가능
2633,버티고개,내부,승강기)엘리베이터 4,B1-B2,내부,한강진역 방향 열차 4-2번 플렛폼,사용가능
2634,약수(6),내부,승강기)엘리베이터 1,B2-B3,내부,상세정보 없음,사용가능
2634,약수(6),내부,승강기)엘리베이터 2,B2-B3,내부,청구역 방향 열차 4-4번 플렛폼,사용가능
2634,약수(6),내부,승강기)엘리베이터 3,B1-B3,내부,버티고개역 방향 열차 6-1번 플렛폼,사용가능
2634,약수(6),내부,승강기)엘리베이터 4,B1-B2,내부,버티고개역 방향 열차 5-1번 플렛폼,사용가능
2635,청구(6),내부,승강기)엘리베이터 1,B3-B4,내부,상세정보 없음,사용가능
2635,청구(6),내부,승강기)엘리베이터 2,B1-B3,내부,약수역 방향 열차 6-3번 플렛폼,사용가능
2635,청구(6),내부,승강기)엘리베이터 3,B1-B3,내부,약수역 방향 열차 6-3번 플렛폼,사용가능
2636,신당(6),내부,승강기)엘리베이터 1,B1-B3,내부,동묘앞역 방향 열차 5-3번 플렛폼,사용가능
2636,신당(6),내부,승강기)엘리베이터 1,B1-B3,내부,청구역 방향 열차 4-2번 플렛폼,사용가능
2637,동묘앞(6),내부,승강기)엘리베이터 1,B2-B3,내부,창신역 방향 열차 6-2번 플렛폼,사용가능
2637,동묘앞(6),내부,승강기)엘리베이터 2,B2-B3,내부,창신역 방향 열차 1-1번 플렛폼,사용가능
2637,동묘앞(6),내부,승강기)엘리베이터 1,B2-B3,내부,신당역 방향 열차 8-4번 플렛폼,사용가능
2637,동묘앞(6),내부,승강기)엘리베이터 2,B2-B3,내부,신당역 방향 열차 3-3번 플렛폼,사용가능
2638,창신,내부,승강기)엘리베이터 1,B1-B4,내부,보문역 방향 열차 5-4번 플렛폼,사용가능
2638,창신,내부,승강기)엘리베이터 1,B1-B4,내부,동묘앞역 방향 열차 3-4번 플렛폼,사용가능
2639,보문(6),내부,승강기)엘리베이터 1,B2-B3,내부,안암역 방향 열차 4-4번 플렛폼,사용가능
2639,보문(6),내부,승강기)엘리베이터 1,B2-B3,내부,창신역 방향 열차 5-1번 플렛폼,사용가능
2640,안암,내부,승강기)엘리베이터 1,B2-B3,내부,상세정보 없음,사용가능
